PageNumber,Type,Room Name,Price,Location,Time,Area,Bedrooms,Bathrooms
695,Nhà,Cho thuê VILLA Bason Căn 5PN diện tích 225m2/ full NT/170tr.,45.0,Quận 7,26/03/2024,225,5,4
695,Nhà,Chính chủ cho thuê kho xưởng 300m2 gần ngã tư An Sương giá rẻ,90.0,Quận 7,26/03/2024,300,1,1
696,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",70.0,Quận 7,26/03/2024,30,0,0
696,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,55.0,Quận 7,26/03/2024,23,0,0
696,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",40.0,Quận 7,26/03/2024,23,0,0
696,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",70.0,Quận Phú Nhuận,26/03/2024,40,1,1
696,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,123.0,Quận 2 (TP. Thủ Đức),26/03/2024,30,0,0
696,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",20.0,Quận 7,26/03/2024,200,0,0
696,Nhà,Cho thuê biệt thự cực đẹp tại Nam Thông Phú Mỹ Hưng - giá 70 triệu TL,22.0,Quận 7,26/03/2024,128,4,5
696,Nhà,Cho thuê Nhà phố đường Phan Khiêm Ích 5 tầng làm văn phòng showro,50.0,Quận 7,25/03/2024,111,5,4
696,Nhà,"Cho thuê nhà phố khu Hưng Gia - Hưng Phước, Phú Mỹ Hưng, Q.7",14.0,Quận Bình Thạnh,25/03/2024,111,6,5
696,Nhà,Cho thuê tòa nhà 334 Trường Sa Phú Nhuận ngay ngã 3 Nguyễn Công Hoan,163.0,Quận 1,25/03/2024,75,5,5
696,Nhà,"Cho thuê biệt thự quận 2, khu Compound Thảo Điền, 500m2, 3 tầng, 5PN",60.0,Quận Phú Nhuận,25/03/2024,500,5,6
696,Nhà,"Nhà Đất KDC Tân Quy Đông, An Phú Hưng P. Tân Phong Q7 Cần Cho Thuê",37.0,Quận Phú Nhuận,25/03/2024,90,4,4
696,Nhà,Cho Thuê Nhà Mặt Tiền Đường 16M KDC Tân Quy Đông P.Tân Phong Q7,30.0,Quận Bình Thạnh,25/03/2024,88,4,4
696,Nhà,Cần cho thuê nguyên căn nhà phố Hưng Gia Phú Mỹ Hưng,50.0,Quận 3,25/03/2024,111,5,4
696,Nhà,"158/19A Xô Viết Nghệ Tĩnh, phường 21 quận Bình Thạnh",165.0,Quận 1,25/03/2024,60,4,3
697,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",26.0,Quận Bình Thạnh,25/03/2024,30,0,0
697,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,70.0,Quận Bình Thạnh,25/03/2024,23,0,0
697,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",18.0,Quận 1,25/03/2024,23,0,0
697,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",50.0,Quận 2 (TP. Thủ Đức),25/03/2024,40,1,1
697,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,13.0,Quận 2 (TP. Thủ Đức),25/03/2024,30,0,0
697,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",35.0,Quận 2 (TP. Thủ Đức),24/03/2024,200,0,0
697,Nhà,HXH 29/5a Nguyễn Gia Trí D2 Bình Thạnh 4x26m 4Tầng 6P,59.0,Quận 3,24/03/2024,117,6,4
697,Nhà,Cho thuê nhà mặt tiền Xô Viết Nghệ Tĩnh gần cầu thị nghè lề 7m,300.0,Quận Phú Nhuận,24/03/2024,104,4,4
697,Nhà,"Cho thuê nhà 87/14 Đinh Tiên Hoàng, Đakao, Quận 1.",199.0,Quận Tân Bình,24/03/2024,48,3,3
697,Nhà,"Cho thuê villa Nguyễn Văn Hưởng, 10x16m, 1 trệt + 2 tầng, 4PN, có sân",26.0,Quận 12,24/03/2024,160,4,5
697,Nhà,Cho thuê nhà nguyên căn mới xây đẹp 100%,94.999,Quận 2 (TP. Thủ Đức),24/03/2024,67,2,2
697,Nhà,Mặt Bằng Kinh Doanh Sala Quận 2 - Giá Chỉ 35 Triệu - Vi Trí Cực Đẹp.,223.0,Quận 2 (TP. Thủ Đức),24/03/2024,100,6,6
697,Nhà,"Nhà mặt tiền Cao Thắng - Võ Văn Tần, Q.3; 4,5m x 19m, 4 tầng, 59 tr/th",160.0,Quận Tân Bình,23/03/2024,90,6,6
698,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",90.0,Quận 6,23/03/2024,30,0,0
698,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,23.0,Quận Tân Phú,23/03/2024,23,0,0
698,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",130.0,Quận Tân Bình,23/03/2024,23,0,0
698,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",65.0,Quận Tân Bình,23/03/2024,40,1,1
698,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,36.0,Quận Tân Bình,23/03/2024,30,0,0
698,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",60.0,Quận 5,23/03/2024,200,0,0
698,Nhà,Cho thuê nhà 15X12 10 phòng mặt tiền Nguyễn Văn Luông Phường 10 Quận 6,65.0,Quận 12,23/03/2024,180,10,5
698,Nhà,"Cho thuê Biệt thự 10X21 hẻm xe hơi Gò Dầu, P. Tân Quý, Q. Tân Phú",165.0,Quận Tân Bình,23/03/2024,200,5,3
698,Nhà,Cho thuê nhà 8x20 4 lầu TM Thích Minh Nguyệt Phường 12 Quận Tân Bình,0.1,Quận Tân Phú,23/03/2024,160,4,4
698,Nhà,"Cho thuê nhà 4.2x21 mặt tiền đường Cách Mạng Tháng 8, P.6, Q.Tân Bình",120.0,Quận Tân Bình,23/03/2024,90,4,4
698,Nhà,Cho thuê nhà 4.5x18 mặt tiền Lạc Long Quân gần chợ P10 Tân Bìn,68.0,Quận Tân Phú,23/03/2024,75,4,4
698,Nhà,"Cho thuê nhà nguyên căn 5.2X20 mặt tiền Châu Văn Liêm, P.10, Q. 5",120.0,Quận 3,23/03/2024,110,2,2
698,Nhà,"Cho thuê nhà 12x16 2 lầu mặt tiền Nguyễn Văn Trỗi, P.1, Q. Tân Bình",120.0,Quận Tân Bình,23/03/2024,200,2,3
699,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",230.0,Quận 3,23/03/2024,30,0,0
699,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,60.0,Quận Tân Bình,23/03/2024,23,0,0
699,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",120.0,Quận Bình Thạnh,23/03/2024,23,0,0
699,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",39.0,Quận Tân Bình,23/03/2024,40,1,1
699,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,39.0,Quận Phú Nhuận,23/03/2024,30,0,0
699,Nhà,"Cho thuê tòa nhà 7X27 5 lầu 1050m2 mt Lý Chính Thắng, Phường 8, Quận 3",55.0,Quận Bình Thạnh,23/03/2024,190,5,5
699,Nhà,"Cho thuê nhà 10X15 400m2 SD đường Nguyễn Thái Bình, P. 12, Q. Tân Bình",120.0,Quận Tân Phú,23/03/2024,400,4,2
699,Nhà,"Cho thuê nhà 20X20 DTSD 500m2 Đường Lê Quang Định, P.14, Bình Thạnh",32.0,Quận Tân Phú,23/03/2024,380,1,3
699,Nhà,Cho thuê Mặt Bằng 9X20 đường Sông Đà Phường 2 Quận Tân Bình,55.0,Quận Tân Phú,23/03/2024,180,1,1
699,Nhà,"Cho thuê nhà 5x15 mặt tiền đường Nguyễn Văn Đậu, P.5, Q.Phú Nhuận",42.0,Quận Bình Tân,23/03/2024,75,4,4
699,Nhà,"Cho thuê nhà 10x40 cấp 4 mặt tiền Trần Bình Trọng, P.5, Bình Thạnh",35.0,Quận Tân Bình,23/03/2024,400,1,1
699,Nhà,Cho thuê nhà toà nhà Mới 10x30 3 lầu  Dương Đức Hiền Tây Thạnh Tân Phú,150.0,Quận 8,23/03/2024,300,4,3
699,Nhà,"Cho thuê nhà 8x20 nguyên căn mặt tiền Lê Niệm, P. Phú Thạnh, Tân Phú",60.0,Quận 10,23/03/2024,160,4,2
700,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",300.0,Quận Tân Bình,23/03/2024,30,0,0
700,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,68.0,Quận Tân Bình,23/03/2024,23,0,0
700,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",43.0,Quận Tân Phú,23/03/2024,23,0,0
700,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",79.0,Quận Tân Bình,23/03/2024,40,1,1
700,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,75.0,Quận Bình Tân,23/03/2024,30,0,0
700,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",35.0,Quận Gò Vấp,23/03/2024,200,0,0
700,Nhà,"Cho thuê tòa nhà 9X35 Mới Xây 2100 m2 mặt tiền Âu Cơ, P.14,Q. Tân Bình",180.0,Quận 12,23/03/2024,315,9,9
700,Nhà,Cho thuê nhà 7X39 2 MT Trước Sau Hậu Giang Phường 4 Quận Tân Bình,85.0,Quận Phú Nhuận,23/03/2024,260,2,2
700,Nhà,"Cho thuê Nhà 7X30 tổng 275m2 MT Tân Qúy, Phường Tân Qúy, Quận Tân Phú",65.0,Quận Bình Tân,23/03/2024,275,1,1
700,Nhà,"Cho thuê biệt thự 10X25  2 lầu đường Lam Sơn, Phường 2, Quận Tân Bình",55.0,Quận 1,23/03/2024,245,5,4
700,Nhà,"Cho thuê nhà 9X15 mặt tiền đườg Lê Trọng Tấn, Bình Hưng Hòa, Bình Tân",90.0,Quận Tân Bình,23/03/2024,110,4,4
700,Nhà,"Cho thuê biệt thự 15X20 HXH đường Nguyễn Bỉnh Khiêm, P.1, Q. Gò Vấp",65.0,Quận Phú Nhuận,23/03/2024,300,4,4
700,Nhà,"Cho thuê tòa nhà 10X20 mới đường Trường Chinh,Tân Hưng Thuận, Quận 12",35.0,Quận 6,23/03/2024,200,4,4
700,Nhà,"Cho thuê tòa nhà 450m2 đường Nguyễn Văn Trỗi, P.8, Q. Phú Nhuận",35.0,Quận 12,23/03/2024,65,3,7
700,Nhà,"Cho thuê nhà 10x50 MT đường tân Kỳ tân Quý, P. Bình Hưng Hòa, Bình Tân",55.0,Quận 3,23/03/2024,500,10,10
701,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",29.0,Quận Tân Phú,23/03/2024,30,0,0
701,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,48.0,Quận Tân Bình,23/03/2024,23,0,0
701,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",70.0,Quận 10,23/03/2024,23,0,0
701,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",55.0,Quận Bình Thạnh,23/03/2024,40,1,1
701,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,30.0,Quận Tân Phú,23/03/2024,30,0,0
701,Nhà,"Cho thuê nhà MTKD 7P 7WC đường Phạm Văn Xảo, P. Phú Thọ Hòa, Tân Phú",220.0,Quận Tân Bình,23/03/2024,90,7,7
701,Nhà,"Cho thuê biệt thự 15X20 300m2, đườg Hoàng Văn Thụ, Tân Bình Phú Nhuận",100.0,Quận 3,23/03/2024,300,4,1
701,Nhà,"Cho thuê biệt thự 8x26 3 lầu có thang máy đường 3 Tháng 2, Quận 10",60.0,Quận 3,23/03/2024,210,5,5
701,Nhà,"Cho thuê nhà 4X22 ngay góc ngã 4 Hàng Xanh, Phường 25, Bình Thạnh",45.0,Quận Tân Bình,23/03/2024,100,4,2
701,Nhà,"Cho thuê nhà mới xây mặt tiền Trịnh Đình Trọng, P. Hòa Thạnh, Tân Phú",200.0,Quận Bình Thạnh,23/03/2024,60,5,4
701,Nhà,"Cho thuê Tòa Nhà 2 mặt tiền 17X24 8 tầng Phổ Quang, P.2, Q. Tân Bình",150.0,Quận Tân Phú,23/03/2024,410,8,8
701,Nhà,"Cho thuê biệt thự mini 7X20 đường Trần Quốc Toản, P.7, Quận 3",120.0,Quận Phú Nhuận,23/03/2024,140,8,8
701,Nhà,"Cho thuê nhà 8X17 60tr mặt tiền đường CMT8, Phường 11, Quận 3",60.0,Quận Tân Phú,23/03/2024,136,3,3
702,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",55.0,Quận Tân Phú,23/03/2024,30,0,0
702,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,210.0,Quận Tân Bình,23/03/2024,23,0,0
702,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",150.0,Quận 5,23/03/2024,23,0,0
702,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",180.0,Quận Bình Tân,23/03/2024,40,1,1
702,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,200.0,Quận 1,23/03/2024,30,0,0
702,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",200.0,Quận 3,23/03/2024,200,0,0
702,Nhà,"Cho thuê nhà 7x15 góc 2 mặt tiền Tân Kỳ Tân Quý, P. Tân Quý, Tân Phú",39.0,Quận Tân Bình,23/03/2024,110,8,6
702,Nhà,"Cho thuê Tòa nhà 9x22 DTSD 1000m2 2 mặt tiền Cộng Hòa, Quận Tân Bình",32.0,Quận 12,23/03/2024,210,6,6
702,Nhà,"Cho thuê nhà 10x20 mặt tiền An Dương Vương, Phường 4, Quận 5, TPHCM",70.0,Quận 10,23/03/2024,200,1,2
702,Nhà,Cho thuê nhà 7x18 7 lầu Phạm Viết Chánh Phường Nguyễn Cư Trinh Quận 1,220.0,Quận Tân Phú,23/03/2024,115,7,7
702,Nhà,"Cho thuê biệt thự 5 Phòng ngủ đường Út Tịch, P.4, Q. Tân Bình",90.0,Quận Tân Bình,23/03/2024,180,5,4
702,Nhà,"Cho thuê MBKD 14x25 mặt tiền đường Song Hành, P.Tân Hưng Thuận, Q.12",90.0,Quận 10,23/03/2024,350,1,1
702,Nhà,"Cho thuê nhà 4X25 4 lầu mặt tiền đường Lê Hồng Phong, P.12, Q.10",52.0,Quận Tân Bình,23/03/2024,100,6,4
703,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",100.0,Quận Bình Thạnh,23/03/2024,30,0,0
703,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,100.0,Quận 11,23/03/2024,23,0,0
703,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",38.0,Quận Tân Bình,23/03/2024,23,0,0
703,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",139.0,Quận 12,23/03/2024,40,1,1
703,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,50.0,Quận Phú Nhuận,23/03/2024,30,0,0
703,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",75.0,Quận 5,23/03/2024,200,0,0
703,Nhà,"Cho thuê nhà 14x8 nguyên căn mặt tiền Út Tịch, Phường 4, Q. Tân bình",100.0,Quận 11,23/03/2024,200,1,2
703,Nhà,"Cho thuê tòa nhà mặt tiền 3000m2 mới xây Lê Thị Riêng, P.Thới An,  Q12",240.0,Quận Tân Phú,23/03/2024,350,10,8
703,Nhà,"Cho thuê nhà mới 1 trệt 3 lầu 5x20 đường Lê Văn Sỹ, P.11, Q.Phú Nhuận",29.0,Quận Tân Phú,23/03/2024,90,3,3
703,Nhà,"Cho thuê nhà 11x20 320m2 mặt tiền Hồng Bàng, P.11, Quận 5",145.0,Quận 10,23/03/2024,180,1,2
703,Nhà,"Nhà cho thuê nhà nguyên căn 9.5x20 3Lầu đường Thuận Kiều, P 4,Quận 11",250.0,Quận Tân Phú,23/03/2024,190,3,3
704,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",120.0,Quận 12,23/03/2024,30,0,0
704,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,85.0,Quận 2 (TP. Thủ Đức),23/03/2024,23,0,0
704,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",100.0,Quận Tân Phú,23/03/2024,23,0,0
704,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",49.0,Quận 12,23/03/2024,40,1,1
704,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,40.0,Quận Gò Vấp,23/03/2024,30,0,0
704,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",50.0,Quận 6,23/03/2024,200,0,0
704,Nhà,"Cho thuê Biệt thự 10x20 đẹp sang trọng Nguyễn Văn Hường, Thảo Điền, Q2",39.0,Quận 11,23/03/2024,200,5,5
704,Nhà,"Cho thuê mặt bằng 4x20 Quang Trung, Phường 10 Quân Gò Vấp, gần Vincom",99.0,Quận 12,23/03/2024,80,1,1
704,Nhà,"Cho thuê nhà 6x15 mặt tiền đường Hậu Giang, Phường 12 Quận 6",270.0,Quận 10,23/03/2024,80,4,4
704,Nhà,Cho thuê tòa biệt thự  18x20 HXH Bành Văn Trân Phường 7 Quận Tân Bình,79.0,Quận 11,23/03/2024,360,3,4
704,Nhà,"Cho thuê nhà 7x18 2 MT Đội Cung - Thái Phiên, Phường 11, Quận 11",50.0,Quận Bình Thạnh,23/03/2024,125,2,1
704,Nhà,Cho thuê tòa nhà mới  10x17 góc 2 MT Điện Biên Phủ P. 25  Bình Thạnh,38.0,Quận Bình Tân,23/03/2024,170,5,5
705,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",40.0,Quận Bình Thạnh,23/03/2024,30,0,0
705,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,52.0,Quận 2 (TP. Thủ Đức),23/03/2024,23,0,0
705,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",99.0,Quận Bình Tân,23/03/2024,23,0,0
705,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",75.0,Quận Tân Phú,23/03/2024,40,1,1
705,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,99.0,Quận Tân Bình,23/03/2024,30,0,0
705,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",45.0,Quận Tân Phú,23/03/2024,200,0,0
705,Nhà,"Cho thuê Vila đường Lê Trực, phường 7, Bình Thạnh, Resort thu nhỏ",100.0,Quận 4,23/03/2024,168,3,4
705,Nhà,"Cho thuê biệt thự 10X21 10 Phòng mặt tiền đường 43, P.An Phú, Q.2",40.0,Quận Tân Bình,23/03/2024,210,10,5
705,Nhà,"Cho thuê nhà 1500m2 2 mặt tiền đường Tân Hòa Đông, P. BTĐ, Q. Bình Tân",110.0,Quận Bình Tân,23/03/2024,400,3,4
705,Nhà,"Cho thuê nhà 6x50 4 lầu mặt tiền đường Âu Cơ, P.Phú Trung, Q.Tân Phú",120.0,Quận 6,23/03/2024,280,4,4
705,Nhà,"Cho thuê nhà nguyên căn 2 mặt tiền 7X16 Âu Cơ, P.9, Q. Tân Bình",60.0,Quận 4,23/03/2024,116,4,4
705,Nhà,Cho thuê nhà MT Lũy Bán Bích 8X25 Phường Hiệp Tân Quận Tân Phú,80.0,Quận Bình Tân,23/03/2024,200,2,2
705,Nhà,"Cho thuê nhà 4x20 mặt tiền Đồng Đen khu ăn uống, P.14, Q. Tân Bình",23.0,Quận Tân Bình,23/03/2024,80,5,4
705,Nhà,"Cho thuê nhà 10x20 1 hầm 3L thag máy số 7, Bình Trị Đông B, Bình Tân",90.0,Quận 6,23/03/2024,200,4,3
706,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",35.0,Quận 5,23/03/2024,30,0,0
706,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,65.0,Quận Gò Vấp,23/03/2024,23,0,0
706,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",30.0,Quận Gò Vấp,23/03/2024,23,0,0
706,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",42.0,Quận 4,23/03/2024,40,1,1
706,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,135.0,Quận Bình Tân,23/03/2024,30,0,0
706,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",25.0,Quận Tân Bình,23/03/2024,200,0,0
706,Nhà,"Cho thuê nhà 35tr nguyên căn mặt tiền Trần Hưng Đạo, Phường 7, Quận 5",45.0,Quận Gò Vấp,23/03/2024,36,2,2
706,Nhà,"Cho thuê nhà 5X20 4 lầu mt nguyên căn Phan Văn Trị, P.10, Q.Gò Vấp",125.0,Quận 8,23/03/2024,100,3,4
706,Nhà,"Cho thuê nhà 4X20 6PN 6WC mặt tiền đường Nguyên Hồng, P.1, Q. Gò Vấp",85.0,Quận 12,23/03/2024,70,6,6
706,Nhà,Cho thuê Nhà 4X20 3 lầu trống MT Đường số 45 Phường 6 Quận 4,60.0,Quận Bình Thạnh,23/03/2024,80,3,3
706,Nhà,"Cho thuê nhà 12x25 3 lầu đường số 16, P.Bình Trị Đông B, Q.Bình Tân",32.0,Quận Bình Thạnh,23/03/2024,300,3,3
706,Nhà,"Cho thuê nhà nguyên căn 8PN 5WC đg 8m Nguyễn Thái Bình, P.4,  Tân Bình",90.0,Quận Gò Vấp,23/03/2024,80,8,5
706,Nhà,"Cho thuê mặt bằng 15X15 mặt tiền đường số 20, P.5, Q.Gò Vấp",120.0,Quận Tân Phú,23/03/2024,220,1,1
706,Nhà,"Cho thuê nhà mặt tiền đường Trường Chinh, P.Tân Thới Nhất, Q.12",75.0,Quận 10,23/03/2024,300,2,2
707,Nhà,"PHÒNG MỚI XÂY 100% Có Gác Lửng Rất Rộng-Cao, Tủ Kệ bếp,.Giờ giấc tự do",135.0,Quận Tân Bình,23/03/2024,30,0,0
707,Nhà,CĂN HỘ Chính chủ CÓ Ban Công MỚI 100% Gần ĐH TÀI CHÍNH MARKETING,120.0,Quận Gò Vấp,23/03/2024,23,0,0
707,Nhà,"CĂN HỘ MỚI 100% CÓ BAN CÔNG, Gần ĐH Tài Chính Marketing, Khu CNC Q9",125.0,Quận 11,23/03/2024,23,0,0
707,Nhà,"Cho Thuê Căn Studio Full Nột Thất Gần ĐH Văn Hiến, Chung Cư Bàu Cát",39.0,Quận 12,23/03/2024,40,1,1
707,Nhà,Cho Thuê Phòng Trọ Cao Cấp Full Nội Thất Ngay Chung Cư Bàu Cát,40.0,Quận Bình Tân,23/03/2024,30,0,0
707,Nhà,"𝐌Ặ𝐭 𝐭𝐢ề𝐧 𝐓𝐫ầ𝐧 𝐐𝐮ố𝐜 𝐓𝐡ả𝐨, 𝐐𝐮ậ𝐧 𝟑🌸🌸🍑🍑",200.0,Quận Phú Nhuận,23/03/2024,200,0,0
707,Nhà,"Cho thuê nhà 10x20 khu Cityland mặt tiền Phan Văn Trị, P10, Gò Vấp",24.0,Quận Gò Vấp,23/03/2024,200,12,5
707,Nhà,"Cho thuê nhà 7x20 700m2 5 lầu, PCCC mặt tiền Lý Thường Kiệt, P.7, Q.11",65.0,Quận Gò Vấp,23/03/2024,140,4,5
707,Nhà,"Cho thuê nhà 8x20 mới đẹp 3 lầu đgTrường Chinh,Tân Hưng Thuận, Quận 12",115.0,Quận 11,23/03/2024,160,3,3
